date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:58	3254/3254	---M-Z	200	added ('OK')	application/javascript	etag:%22cb6-55ac6c4e10d67-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jquery-wizard-master/libs/formvalidation/bootstrap.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jquery-wizard-master/libs/formvalidation/bootstrap.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-wizard.html)
21:18:58	121087/121087	---M-Z	200	added ('OK')	application/javascript	etag:%221d8ff-55ac6c50f5113-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jquery-wizard-master/libs/formvalidation/formValidation.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jquery-wizard-master/libs/formvalidation/formValidation.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-wizard.html)
21:18:58	16884/16884	---M-Z	200	added ('OK')	application/javascript	etag:%2241f4-55ac5d7aaa1f6-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/sweetalert/sweetalert.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/sweetalert/sweetalert.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-wizard.html)
21:18:59	6100/6100	---M-Z	200	added ('OK')	text/css	etag:%2217d4-55ac6493856f6-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/typeahead.js-master/dist/typehead-min.css	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/typeahead.js-master/dist/typehead-min.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-typehead.html)
21:19:01	1007305/1007305	---M--	200	added ('OK')	image/jpeg	etag:%22f5ec9-55ac5e2ad7e52%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/images/big/img1.jpg	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/images/big/img1.jpg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-img-cropper.html)
21:19:02	39749/39749	---M-Z	200	added ('OK')	application/javascript	etag:%229b45-55ac648f19d9d-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/typeahead.js-master/dist/typeahead.bundle.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/typeahead.js-master/dist/typeahead.bundle.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-typehead.html)
21:19:02	6557/6557	---M-Z	200	added ('OK')	application/javascript	etag:%22199d-55ac648cafb0e-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/typeahead.js-master/dist/typeahead-init.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/typeahead.js-master/dist/typeahead-init.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-typehead.html)
21:19:02	21202/21202	---M-Z	200	added ('OK')	text/css	etag:%2252d2-55ac71bf16c67-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-xeditable.html)
21:19:03	11380/11380	---M-Z	200	added ('OK')	text/css	etag:%222c74-55ac63f748e04-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/summernote/dist/summernote.css	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/summernote/dist/summernote.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-summernote.html)
21:19:04	75909/75909	---M-Z	200	added ('OK')	application/javascript	etag:%2212885-55ac71c661b4f-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/x-editable/dist/bootstrap3-editable/js/bootstrap-editable.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/x-editable/dist/bootstrap3-editable/js/bootstrap-editable.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-xeditable.html)
21:19:04	78014/78014	---M-Z	200	added ('OK')	application/javascript	etag:%22130be-55ac63fab8c0c-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/summernote/dist/summernote.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/summernote/dist/summernote.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-summernote.html)
21:19:05	1309/1309	---M-Z	200	added ('OK')	text/css	etag:%2251d-55ac5cb4338d6-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/html5-editor/bootstrap-wysihtml5.css	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/html5-editor/bootstrap-wysihtml5.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-bootstrap-wysihtml5.html)
21:19:06	21025/21025	---M-Z	200	added ('OK')	application/javascript	etag:%225221-55ac5cb4d3f3a-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/html5-editor/bootstrap-wysihtml5.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/html5-editor/bootstrap-wysihtml5.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-bootstrap-wysihtml5.html)
21:19:07	332121/332121	---MCZ	200	added ('OK')	application/javascript	etag:%2251159-55ac5cb88dcd9-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/html5-editor/wysihtml5-0.3.0.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/html5-editor/wysihtml5-0.3.0.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-bootstrap-wysihtml5.html)
21:19:08	3657/3657	---M-Z	200	added ('OK')	application/javascript	etag:%22e49-55ac5d5129ebb-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/peity/jquery.peity.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/peity/jquery.peity.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/basic-table.html)
21:19:08	527/527	---M-Z	200	added ('OK')	application/javascript	etag:%2220f-55ac5d5190370-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/peity/jquery.peity.init.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/peity/jquery.peity.init.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/basic-table.html)
21:19:09	14310/14310	---M-Z	200	added ('OK')	text/css	etag:%2237e6-55ac5c419f757-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/datatables/jquery.dataTables.min.css	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/datatables/jquery.dataTables.min.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/data-table.html)
21:19:09	308820/308820	---MCZ	200	added ('OK')	application/javascript	etag:%224b654-55ac5da480bff-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/tinymce/tinymce.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/tinymce/tinymce.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/form-tinymce-wysihtml5.html)
21:19:10	8082/8082	---M-Z	200	added ('OK')	text/css	etag:%221120d70-1f92-5590fa8627a89-gzip%22	https://cdn.datatables.net/buttons/1.2.2/css/buttons.dataTables.min.css	C:/xampp/htdocs/admin-template/admin-tem/cdn.datatables.net/buttons/1.2.2/css/buttons.dataTables.min.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/data-table.html)
21:19:11	16027/16027	---M-Z	200	added ('OK')	application/javascript	etag:%221120eae-3e9b-5590fa8628259-gzip%22	https://cdn.datatables.net/buttons/1.2.2/js/dataTables.buttons.min.js	C:/xampp/htdocs/admin-template/admin-tem/cdn.datatables.net/buttons/1.2.2/js/dataTables.buttons.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/data-table.html)
21:19:11	81712/81712	---M-Z	200	added ('OK')	application/javascript	etag:%2213f30-55ac5c43051f6-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/datatables/jquery.dataTables.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/datatables/jquery.dataTables.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/data-table.html)
21:19:12	22883/22883	---M-Z	200	added ('OK')	application/javascript	etag:%221120d80-5963-5590fa8627e71-gzip%22	https://cdn.datatables.net/buttons/1.2.2/js/buttons.flash.min.js	C:/xampp/htdocs/admin-template/admin-tem/cdn.datatables.net/buttons/1.2.2/js/buttons.flash.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/data-table.html)
21:19:13	76985/76985	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2020:04:31%20GMT	https://cdnjs.cloudflare.com/ajax/libs/jszip/2.5.0/jszip.min.js	C:/xampp/htdocs/admin-template/admin-tem/cdnjs.cloudflare.com/ajax/libs/jszip/2.5.0/jszip.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/data-table.html)
21:19:16	21375/21375	---M-Z	200	added ('OK')	application/javascript	etag:%221120d84-537f-5590fa8627e71-gzip%22	https://cdn.datatables.net/buttons/1.2.2/js/buttons.html5.min.js	C:/xampp/htdocs/admin-template/admin-tem/cdn.datatables.net/buttons/1.2.2/js/buttons.html5.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/data-table.html)
21:19:18	419939/419939	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b798b26adc305b3cd1255cbb9bde77768a933f41%22	https://cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/pdfmake.min.js	C:/xampp/htdocs/admin-template/admin-tem/cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/pdfmake.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/data-table.html)
21:19:20	1787/1787	---M-Z	200	added ('OK')	application/javascript	etag:%221120d88-6fb-5590fa8628259-gzip%22	https://cdn.datatables.net/buttons/1.2.2/js/buttons.print.min.js	C:/xampp/htdocs/admin-template/admin-tem/cdn.datatables.net/buttons/1.2.2/js/buttons.print.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/data-table.html)
21:19:20	5879/5879	---M-Z	200	added ('OK')	text/css	etag:%2216f7-55e18e0c792d3-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/bootstrap-table/dist/bootstrap-table.min.css	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/bootstrap-table/dist/bootstrap-table.min.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap-tables.html)
21:19:21	42832/42832	---M-Z	200	added ('OK')	application/javascript	etag:%22a750-55ac6149973b9-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/bootstrap-table/dist/bootstrap-table.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/bootstrap-table/dist/bootstrap-table.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap-tables.html)
21:19:21	1689/1689	---M-Z	200	added ('OK')	application/javascript	etag:%22699-55ac614597cd5-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/bootstrap-table/dist/bootstrap-table.ints.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/bootstrap-table/dist/bootstrap-table.ints.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap-tables.html)
21:19:22	12337/12337	---M-Z	200	added ('OK')	text/css	etag:%223031-55ac645226707-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/tablesaw-master/dist/tablesaw.css	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/tablesaw-master/dist/tablesaw.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/responsive-tables.html)
21:19:22	34777/34777	---M-Z	200	added ('OK')	application/javascript	etag:%2287d9-55ac6455f1de5-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/tablesaw-master/dist/tablesaw.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/tablesaw-master/dist/tablesaw.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/responsive-tables.html)
21:19:23	390/390	---M-Z	200	added ('OK')	application/javascript	etag:%22186-55ac6452276a7-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/tablesaw-master/dist/tablesaw-init.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/tablesaw-master/dist/tablesaw-init.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/responsive-tables.html)
21:19:23	7703/7703	---M-Z	200	added ('OK')	text/css	etag:%221e17-55ac5cd3e11f0-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jquery-datatables-editable/datatables.css	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jquery-datatables-editable/datatables.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/editable-tables.html)
21:19:25	4287/4287	---M-Z	200	added ('OK')	application/javascript	etag:%2210bf-55ac5c3f6fe45-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/datatables/dataTables.bootstrap.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/datatables/dataTables.bootstrap.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/editable-tables.html)
21:19:25	3752/3752	---M-Z	200	added ('OK')	application/javascript	etag:%22ea8-55ac5d9964877-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/tiny-editable/mindmup-editabletable.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/tiny-editable/mindmup-editabletable.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/editable-tables.html)
21:19:25	1283/1283	---M-Z	200	added ('OK')	application/javascript	etag:%22503-55ac5d985cdbe-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/tiny-editable/numeric-input-example.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/tiny-editable/numeric-input-example.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/editable-tables.html)
21:19:26	438979/438979	---MCZ	200	added ('OK')	application/javascript	etag:%226b2c3-55ac5cd960954-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jquery-datatables-editable/jquery.dataTables.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jquery-datatables-editable/jquery.dataTables.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/editable-tables.html)
21:19:26	5511/5511	---M-Z	200	added ('OK')	text/css	etag:%221587-55ac626372066-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/footable/css/footable.core.css	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/footable/css/footable.core.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/foo-tables.html)
21:19:26	24154/24154	---M--	200	added ('OK')	image/jpeg	etag:%225e5a-55ac5ed48613f%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/images/users/salman.jpg	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/images/users/salman.jpg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/foo-tables.html)
21:19:28	37082/37082	---M-Z	200	added ('OK')	application/javascript	etag:%2290da-55ac6266def8e-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/footable/js/footable.all.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/footable/js/footable.all.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/foo-tables.html)
21:19:28	2621/2621	---M-Z	200	added ('OK')	application/javascript	etag:%22a3d-55ac589990255-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/footable-init.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/footable-init.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/foo-tables.html)
21:19:28	1788/1788	---M-Z	200	added ('OK')	text/css	etag:%226fc-55ac63700c809-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jsgrid/dist/jsgrid.min.css	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jsgrid/dist/jsgrid.min.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/jsgrid.html)
21:19:29	33099/33099	---M-Z	200	added ('OK')	text/css	etag:%22814b-55ac636dda400-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jsgrid/dist/jsgrid-theme.min.css	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jsgrid/dist/jsgrid-theme.min.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/jsgrid.html)
21:19:29	24539/24539	---M-Z	200	added ('OK')	application/javascript	etag:%225fdb-55ac5d04ecb51-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jsgrid/db.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jsgrid/db.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/jsgrid.html)
21:19:31	35946/35946	---M-Z	200	added ('OK')	application/javascript	etag:%228c6a-55ac6372beaee-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jsgrid/dist/jsgrid.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jsgrid/dist/jsgrid.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/jsgrid.html)
21:19:31	7761/7761	---M-Z	200	added ('OK')	application/javascript	etag:%221e51-55ac589df9888-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/jsgrid-init.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/jsgrid-init.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/jsgrid.html)
21:19:31	19314/19314	---M-Z	200	added ('OK')	application/javascript	etag:%224b72-55ac5c7d728ca-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot/excanvas.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot/excanvas.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/flot.html)
21:19:32	122971/122971	---M-Z	200	added ('OK')	application/javascript	etag:%221e05b-55ac5c8b46528-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot/jquery.flot.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot/jquery.flot.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/flot.html)
21:19:37	23809/23809	---M-Z	200	added ('OK')	application/javascript	etag:%225d01-55ac5c8d93eb1-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot/jquery.flot.pie.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot/jquery.flot.pie.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/flot.html)
21:19:42	11768/11768	---M-Z	200	added ('OK')	application/javascript	etag:%222df8-55ac5c9179787-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot/jquery.flot.time.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot/jquery.flot.time.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/flot.html)
21:19:42	7090/7090	---M-Z	200	added ('OK')	application/javascript	etag:%221bb2-55ac5c8fb4593-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot/jquery.flot.stack.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot/jquery.flot.stack.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/flot.html)
21:19:43	5419/5419	---M-Z	200	added ('OK')	application/javascript	etag:%22152b-55ac5c83ce780-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot/jquery.flot.crosshair.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot/jquery.flot.crosshair.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/flot.html)
21:19:43	567638/567638	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f5fd30a82e20973d145d590eb7a8327d436a4d31%22	https://cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/vfs_fonts.js	C:/xampp/htdocs/admin-template/admin-tem/cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/vfs_fonts.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/data-table.html)
21:19:45	7811/7811	---M-Z	200	added ('OK')	application/javascript	etag:%221e83-55ac625f6bc23-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot.tooltip/js/jquery.flot.tooltip.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/flot.tooltip/js/jquery.flot.tooltip.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/flot.html)
21:19:46	10804/10804	---M-Z	200	added ('OK')	application/javascript	etag:%222a34-55ac589993905-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/flot-data.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/flot-data.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/flot.html)
21:19:47	92651/92651	---M-Z	200	added ('OK')	application/javascript	etag:%22169eb-55ac5d58e94e9-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/raphael/raphael-min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/raphael/raphael-min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/morris-chart.html)
21:19:48	66047/66047	---M-Z	200	added ('OK')	application/javascript	etag:%22101ff-55ac5d3abc41c-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/morrisjs/morris.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/morrisjs/morris.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/morris-chart.html)
21:19:49	6264/6264	---M-Z	200	added ('OK')	application/javascript	etag:%221878-55ac589fb07ec-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/morris-data.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/morris-data.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/morris-chart.html)
21:19:49	9498/9498	---M-Z	200	added ('OK')	application/javascript	etag:%22251a-55ac5c116e9f1-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/Chart.js/chartjs.init.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/Chart.js/chartjs.init.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/chart-js.html)
21:19:50	52091/52091	---M-Z	200	added ('OK')	application/javascript	etag:%22cb7b-55ac5c115d881-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/Chart.js/Chart.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/Chart.js/Chart.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/chart-js.html)
21:19:51	26225/26225	---M-Z	200	added ('OK')	application/javascript	etag:%226671-55ac5d0f44656-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/knob/jquery.knob.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/knob/jquery.knob.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/knob-chart.html)
